user_id,age,gender,region,facility_access,interest_team_vs_individual,interest_outdoor_preference,interest_competition_drive,interest_risk_tolerance,interest_creative_expression,interest_social_enjoyment,interest_endurance_interest,interest_power_interest,interest_speed_agility_interest,interest_spectator_engagement,interest_ambition_level,interest_strategy_preference,strength_endurance_self,strength_strength_self,strength_speed_self,strength_flexibility_self,strength_coordination_self,strength_agility_self,strength_reaction_time_self,strength_strategy_self,height_cm,weight_kg,bmi,sprint_100m_s,jump_cm,play_football_soccer,watch_football_soccer,enjoy_football_soccer,hours_football_soccer,pro_football_soccer,play_cricket,watch_cricket,enjoy_cricket,hours_cricket,pro_cricket,play_basketball,watch_basketball,enjoy_basketball,hours_basketball,pro_basketball,play_tennis,watch_tennis,enjoy_tennis,hours_tennis,pro_tennis,play_badminton,watch_badminton,enjoy_badminton,hours_badminton,pro_badminton,play_table_tennis,watch_table_tennis,enjoy_table_tennis,hours_table_tennis,pro_table_tennis,play_volleyball,watch_volleyball,enjoy_volleyball,hours_volleyball,pro_volleyball,play_swimming,watch_swimming,enjoy_swimming,hours_swimming,pro_swimming,play_athletics_track,watch_athletics_track,enjoy_athletics_track,hours_athletics_track,pro_athletics_track,play_cycling,watch_cycling,enjoy_cycling,hours_cycling,pro_cycling,play_martial_arts,watch_martial_arts,enjoy_martial_arts,hours_martial_arts,pro_martial_arts,play_boxing,watch_boxing,enjoy_boxing,hours_boxing,pro_boxing,play_gymnastics,watch_gymnastics,enjoy_gymnastics,hours_gymnastics,pro_gymnastics,play_archery,watch_archery,enjoy_archery,hours_archery,pro_archery,play_rock_climbing,watch_rock_climbing,enjoy_rock_climbing,hours_rock_climbing,pro_rock_climbing,play_rugby,watch_rugby,enjoy_rugby,hours_rugby,pro_rugby,play_weightlifting,watch_weightlifting,enjoy_weightlifting,hours_weightlifting,pro_weightlifting,play_esports,watch_esports,enjoy_esports,hours_esports,pro_esports,play_skateboarding,watch_skateboarding,enjoy_skateboarding,hours_skateboarding,pro_skateboarding,play_rowing,watch_rowing,enjoy_rowing,hours_rowing,pro_rowing
U0753,39,female,north_america,2,3,3,3,2,5,3,2,3,4,1,1,4,3,4,4,5,5,4,3,3,161.3,42.4,16.3,13.97,42.3,1,1,10.0,6.3,3,0,0,0.0,0.0,3,1,1,7.1,4.5,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,0,4.9,5.0,3
U0754,28,male,oceania,1,5,2,3,3,3,3,2,2,3,3,2,4,5,3,3,2,3,4,3,3,180.1,65.4,20.2,18.61,36.7,1,1,10.0,5.6,3,0,0,0.0,0.0,3,1,1,10.0,5.6,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,7.6,4.7,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,4.0,4.4,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,7.0,4.5,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3
U0755,25,female,europe,3,3,3,3,3,4,2,2,3,3,2,2,3,2,4,4,4,3,2,3,4,165.5,60.0,21.9,17.74,47.0,1,1,10.0,6.4,3,0,1,0.0,0.0,3,1,1,7.3,5.1,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0756,33,female,africa,2,2,2,4,2,5,3,3,3,1,2,3,3,3,4,3,5,2,3,1,3,168.5,73.5,25.9,18.78,25.3,1,1,10.0,5.9,3,1,0,5.3,4.1,3,1,1,7.0,5.7,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,8.3,5.5,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,10.0,7.1,3,1,1,3.8,4.2,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3
U0757,23,female,east_asia,3,1,3,2,3,3,4,4,3,4,3,5,2,4,3,4,3,3,2,3,3,169.8,46.4,16.1,16.29,38.5,1,1,9.4,5.8,3,1,1,7.8,5.6,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,7.6,5.5,3,1,0,7.1,4.6,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,9.3,4.8,3,1,1,8.8,5.6,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3
U0758,16,female,south_asia,3,2,4,4,3,4,1,5,3,4,1,3,2,5,2,5,2,3,3,4,3,165.1,52.2,19.2,16.18,58.2,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,4.5,4.3,3,0,0,0.0,0.0,3,1,1,10.0,6.1,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,8.5,4.5,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,8.3,4.8,3
U0759,33,other,europe,1,4,3,3,2,3,3,3,4,3,2,3,5,4,5,3,2,3,5,4,5,159.6,70.0,27.5,13.27,56.1,1,0,9.4,4.5,3,1,1,10.0,5.8,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,7.3,3.6,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,10.0,6.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0760,17,male,north_america,1,5,1,3,4,3,3,3,4,2,4,3,2,1,4,2,2,3,3,2,3,169.9,70.5,24.4,12.12,70.5,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,5.8,4.3,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,5.2,4.1,3
U0761,28,male,oceania,1,4,1,2,2,5,2,1,2,3,4,5,4,2,3,3,4,4,4,3,1,177.5,81.9,26.0,17.16,35.0,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0762,39,male,europe,1,3,2,5,3,2,3,2,3,3,4,3,2,3,2,3,3,4,5,2,1,172.7,82.4,27.6,11.98,30.1,1,0,8.9,5.3,3,0,1,0.0,0.0,3,1,1,10.0,5.6,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,2,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0763,39,female,south_asia,1,1,3,3,2,3,3,4,2,3,4,2,3,4,3,2,3,4,2,2,2,159.1,51.3,20.3,16.74,43.2,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,7.7,4.3,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,6.5,4.2,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3
U0764,23,female,north_america,2,3,2,3,3,4,2,3,4,5,4,2,3,3,4,3,3,5,3,3,4,167.5,75.1,26.8,16.45,43.5,1,0,9.6,4.3,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,5.1,4.3,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,0,7.2,5.2,3,0,0,0.0,0.0,3,1,1,1.2,4.1,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,2,1,1,8.1,4.6,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3
U0765,34,female,south_asia,3,3,3,2,1,3,4,3,3,3,3,4,3,4,3,5,3,1,3,2,4,163.9,68.8,25.6,18.38,47.2,1,1,10.0,6.6,3,0,1,0.0,0.0,3,1,1,9.4,5.8,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,10.0,6.4,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,0,6.7,3.9,3
U0766,30,male,east_asia,2,3,5,3,3,3,3,3,3,2,3,2,3,4,1,4,4,2,3,4,1,183.4,87.3,26.0,18.52,50.3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,10.0,6.1,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,6.8,4.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3
U0767,26,other,europe,2,4,3,1,4,3,2,4,2,4,3,1,3,4,4,3,4,4,3,3,4,165.1,63.7,23.4,15.29,35.0,1,1,10.0,5.6,3,0,0,0.0,0.0,3,1,0,4.5,3.4,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0768,16,female,north_america,3,3,2,2,3,3,1,4,3,2,2,4,2,3,1,3,2,1,3,3,3,159.3,45.6,18.0,17.19,45.5,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,3.2,4.1,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,4.8,4.5,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0769,23,female,east_asia,3,3,2,2,2,2,4,3,2,3,4,1,3,2,3,4,5,4,2,4,3,152.4,50.5,21.7,20.15,48.3,1,1,10.0,5.2,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,5.6,4.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,2,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,8.7,5.1,3,0,0,0.0,0.0,3,1,1,10.0,5.4,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0770,31,other,north_america,2,2,2,3,1,2,4,4,1,2,4,3,5,2,2,5,4,2,3,3,2,173.6,60.7,20.1,16.07,47.8,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,5.8,4.2,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,0,7.6,5.3,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,8.4,5.7,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0771,40,male,north_america,2,4,3,2,2,2,4,3,2,4,5,3,4,1,3,4,1,4,4,3,3,171.4,73.1,24.9,14.56,32.1,1,1,10.0,7.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,3.1,3.1,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0772,13,male,east_asia,3,3,3,1,3,3,5,1,3,4,3,3,2,3,3,2,2,3,3,5,3,165.7,67.6,24.6,12.97,51.4,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,2.5,3.8,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0773,33,female,east_asia,1,2,1,2,2,3,3,3,3,3,2,2,3,2,3,4,2,4,4,4,3,154.4,74.6,31.3,22.08,48.3,1,1,9.8,4.8,3,0,0,0.0,0.0,3,1,1,7.0,4.7,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,2,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0774,36,male,east_asia,3,4,3,2,3,1,3,3,2,2,3,4,4,4,2,5,2,4,2,3,4,184.9,88.8,26.0,16.03,51.0,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,10.0,5.8,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,8.9,4.3,3,0,1,0.0,0.0,3,1,1,8.2,4.7,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3
U0775,39,male,south_asia,5,2,2,3,4,3,3,4,2,4,3,2,3,2,2,3,4,2,3,5,2,170.6,89.7,30.8,16.76,44.4,1,0,10.0,5.9,3,0,0,0.0,0.0,3,1,1,8.2,5.3,3,1,1,6.0,4.3,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,4.5,3.9,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,8.2,5.7,3,0,1,0.0,0.0,3,0,0,0.0,0.0,1
U0776,24,male,north_america,2,4,3,4,2,2,4,2,5,3,2,3,2,4,3,2,2,5,2,1,1,178.7,61.7,19.3,13.37,64.3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,10.0,5.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,5.6,4.8,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,1.0,2.5,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3
U0777,16,male,south_asia,1,3,5,3,4,3,3,3,2,3,3,2,4,4,1,4,3,3,3,2,4,178.0,67.2,21.2,13.87,57.1,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,10.0,5.3,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,2,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,9.2,4.9,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0778,20,female,east_asia,4,3,3,4,1,4,2,3,2,2,4,5,3,2,4,2,4,2,2,2,5,152.0,49.4,21.4,13.97,42.1,1,1,10.0,6.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,7.8,3.6,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0779,36,female,north_america,1,3,3,5,1,3,2,1,3,5,2,4,4,2,2,3,1,4,5,4,4,170.5,70.7,24.3,16.37,30.9,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,8.9,5.1,3,1,0,4.2,4.2,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,0,4.0,4.4,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0780,37,male,europe,1,3,3,1,1,4,3,3,3,5,3,5,3,2,3,4,3,4,4,4,3,171.7,108.0,36.6,15.64,52.4,1,1,10.0,5.5,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,10.0,6.2,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,0,5.5,4.5,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,0,3.5,3.9,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,9.9,4.9,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3
U0781,30,male,south_asia,1,5,2,3,3,3,4,3,4,2,2,3,3,4,3,2,4,1,1,2,3,162.2,63.5,24.1,15.41,44.0,1,1,10.0,7.1,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,7.1,4.3,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,7.2,4.3,3
U0782,16,male,europe,5,3,2,4,3,4,3,4,4,2,3,5,3,5,3,4,3,2,2,5,3,175.9,71.4,23.1,15.58,32.6,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,10.0,5.7,3,1,1,6.8,4.1,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,2.7,3.5,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0783,16,female,north_america,5,4,4,3,3,4,4,2,3,3,3,4,2,1,5,3,4,5,4,4,3,156.4,56.0,22.9,15.21,38.9,1,0,10.0,5.6,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,0,9.4,4.8,3,1,1,5.0,4.0,3,0,0,0.0,0.0,3,1,1,7.3,4.4,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,0,4.6,3.9,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,8.9,5.3,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,10.0,5.2,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0784,26,female,south_asia,3,2,4,2,1,4,3,3,3,2,2,3,2,4,3,3,4,2,3,3,3,164.7,56.1,20.7,17.92,43.4,1,1,10.0,5.8,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,0,6.1,4.1,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,4.7,4.3,3,1,1,7.1,5.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,2,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3
U0785,29,female,south_asia,4,3,3,3,3,3,3,3,3,3,1,4,3,4,5,4,3,3,4,2,5,164.4,73.6,27.2,12.72,32.1,1,1,10.0,5.4,3,1,1,10.0,5.1,3,1,1,9.6,5.6,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,6.7,4.6,3,1,1,9.7,5.7,3,1,1,8.5,4.7,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,1,1,10.0,4.6,3,0,1,0.0,0.0,3,1,1,8.8,5.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3
U0786,13,male,africa,4,4,2,3,2,4,2,2,5,2,2,4,4,2,5,3,3,1,4,1,2,181.2,59.6,18.2,12.7,53.5,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,1,1,7.7,4.8,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3
U0787,32,male,east_asia,4,4,4,3,2,2,3,2,3,4,4,3,5,4,5,3,4,4,3,5,4,176.9,72.5,23.2,19.19,53.4,0,1,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,7.8,4.6,3,0,1,0.0,0.0,3,1,0,5.7,4.1,3,1,0,8.7,5.3,3,1,1,6.2,4.4,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,9.2,4.6,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,8.4,5.4,3,1,1,7.4,4.2,3,0,0,0.0,0.0,3
U0788,28,male,south_asia,3,2,1,4,2,3,1,2,1,3,3,3,4,3,1,2,4,4,3,5,5,170.7,59.8,20.5,16.31,38.9,0,1,0.0,0.0,3,0,0,0.0,0.0,3,1,1,7.9,4.9,3,0,0,0.0,0.0,3,1,1,6.9,4.9,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,2,0,1,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,3,0,1,0.0,0.0,3,0,1,0.0,0.0,3,1,1,3.9,4.1,3
